path	line	end	name	status	body_sha256	review
src/SOURCE/PHILAI.cpp	318	319	AI_GOLD_TURN_VALUE_SCALE	read	753e354aac075939a026f6bf6c602342234921580b17118f4038fb11a57dd411	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
src/SOURCE/PHILAI.cpp	320	321	AI_OBELISK_VISITOR_COUNT_FLOAT	read	3b6fafebce3f9114305b9c6861d5ca7ded9f82c41c4543a8b587f85ddb2127bb	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
src/SOURCE/PHILAI.cpp	322	323	AI_FUTURE_MINIMUM_VALUE	read	691aaf860aff5c97043d8c0c8b0233f155010f234d0a675d7989e54545fccfc2	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
src/SOURCE/PHILAI.cpp	324	325	AI_TOWN_FLYING_CREATURE_FACTOR	read	aa28b0bc75e601596c3e8428a50953ca8e2cf5f84fe441828a0223e71bfe6f38	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
src/SOURCE/REMOTE.cpp	42	42	REMOTE_PACKET	read	03c26936587743bea6c38334b7647ea61e1b835355ac3ae674ff0a56df043ae5	B26: all thirteen bodies; full cleanup/setup/CRC/packet/backend/retry/queue/heartbeat/timeout/request-reply paths and data/macros; H30/H68/R27
src/SOURCE/REMOTE.cpp	43	43	REMOTE_MESSAGE	read	60f47c81a82b2bb044d21138f3c2adf3564e537d8f97c52fa5d7cd97cf20d5d8	B26: all thirteen bodies; full cleanup/setup/CRC/packet/backend/retry/queue/heartbeat/timeout/request-reply paths and data/macros; H30/H68/R27
src/SOURCE/REMOTE.cpp	44	44	REMOTE_PLAYER_INFO	read	f873e9a6420cc6a7d59d16d9d779375e7184cfc375fc01dae058f5e8fb9f8607	B26: all thirteen bodies; full cleanup/setup/CRC/packet/backend/retry/queue/heartbeat/timeout/request-reply paths and data/macros; H30/H68/R27
src/SOURCE/SMACKMGR.cpp	695	697	LOG_SUMMARY_VALUE	read	1af08c0d545e9ec61116d9a9a4c3b349af0887aea9e2ae13d2159269ca5c8396	B35: all eight bodies; full palette/frame/primary-companion playback/input/selection/backend/lifetime/speed-test/summary paths, logging macro and 75 options; H02/H19/H30/H31/R34
src/SOURCE/SPELLAI.cpp	8	8	COMBAT_SPELL_AI_REDUCED_EFFECT_MODIFIER	read	f2a0e2df20c79c104ba95c6d5949afe02e6c5b0839c29044d3b794be8ee46483	B20: all eleven bodies and score tables; full selection/duration/influence/create/cure/resurrect/damage evaluation; H28/H46-H50/H52/R22
src/SOURCE/SPELLAI.cpp	9	9	COMBAT_SPELL_AI_SIEGE_SHOOTER_MODIFIER	read	a46d56f8aef732f58529d2e584c2bd3f8a8d7be7e5ed0e6413482efb2d353820	B20: all eleven bodies and score tables; full selection/duration/influence/create/cure/resurrect/damage evaluation; H28/H46-H50/H52/R22
src/SOURCE/SPELLAI.cpp	23	23	COMBAT_SPELL_AI_FULL_EFFECT_MODIFIER	read	878146bfab8080830dcf618666064c9abaf678bdb818d60c456a2e8ceabe9004	B20: all eleven bodies and score tables; full selection/duration/influence/create/cure/resurrect/damage evaluation; H28/H46-H50/H52/R22
src/SOURCE/SPELLAI.cpp	24	24	COMBAT_SPELL_AI_FULL_EFFECT_IMMEDIATE	read	8ab842dfb1d4ca45cace4a91acee78f6d1aa199c20fcd62d5d85fc6f8530b2b2	B20: all eleven bodies and score tables; full selection/duration/influence/create/cure/resurrect/damage evaluation; H28/H46-H50/H52/R22
src/SOURCE/SPELLAI.cpp	25	25	COMBAT_SPELL_AI_MIRROR_POWER_ONE_MODIFIER	read	8562fc6d6b93aa1936f7a219b979f967184f77e106d9712e3f3ab114e0696774	B20: all eleven bodies and score tables; full selection/duration/influence/create/cure/resurrect/damage evaluation; H28/H46-H50/H52/R22
src/SOURCE/SPELLAI.cpp	26	26	COMBAT_SPELL_AI_MIRROR_POWER_TWO_MODIFIER	read	6be45225707a354d228597a9f73bdf42f6b54ac57e4e8b85e6c403dc017ad5af	B20: all eleven bodies and score tables; full selection/duration/influence/create/cure/resurrect/damage evaluation; H28/H46-H50/H52/R22
src/SOURCE/SPELLAI.cpp	27	27	COMBAT_SPELL_AI_MIRROR_DEFAULT_MODIFIER	read	de8bb8bba2a3a31954eda95cc3f0ba699b307244199e2d38c0009ca58e4ffe16	B20: all eleven bodies and score tables; full selection/duration/influence/create/cure/resurrect/damage evaluation; H28/H46-H50/H52/R22
src/SOURCE/SPELLAI.cpp	28	28	COMBAT_SPELL_AI_MIRROR_SHOOTER_MODIFIER	read	5f6ca02b65e44f8f0abb89d6abf8d22f3b5170bde8e512dfed0ea8c744add750	B20: all eleven bodies and score tables; full selection/duration/influence/create/cure/resurrect/damage evaluation; H28/H46-H50/H52/R22
src/SOURCE/SPELLAI.cpp	29	29	COMBAT_SPELL_AI_TURN_CAP	read	9fc5826d985739d78bc15816a744536e1350ec81fd81b508e7057810bacc9163	B20: all eleven bodies and score tables; full selection/duration/influence/create/cure/resurrect/damage evaluation; H28/H46-H50/H52/R22
src/SOURCE/SPELLAI.cpp	30	30	COMBAT_SPELL_AI_TURN_DIVISOR	read	3e82cdff6a8605166c6831f8dac4c5c7e95aecad45e403ac8537b0029750b1eb	B20: all eleven bodies and score tables; full selection/duration/influence/create/cure/resurrect/damage evaluation; H28/H46-H50/H52/R22
src/SOURCE/SPELLAI.cpp	31	31	COMBAT_SPELL_AI_ZERO_EFFECT	read	e331603dbd48c69b1f8f25c325ab16e49f11a8ed5987079b23fed34fe112e1c4	B20: all eleven bodies and score tables; full selection/duration/influence/create/cure/resurrect/damage evaluation; H28/H46-H50/H52/R22
src/SOURCE/SPELLAI.cpp	32	32	COMBAT_SPELL_AI_AVERAGE_DAMAGE_MODIFIER	read	23917a77d5e9ca4207572c1f654c735c76c657c0b09e983941576d8c87ab7aba	B20: all eleven bodies and score tables; full selection/duration/influence/create/cure/resurrect/damage evaluation; H28/H46-H50/H52/R22
src/SOURCE/SPELLAI.cpp	33	33	COMBAT_SPELL_AI_BLESS_CURSE_MODIFIER	read	e282cab81eca4974ab0a5a90f5d894f3fe2bb7a4b193d1a111bf80342e5f26df	B20: all eleven bodies and score tables; full selection/duration/influence/create/cure/resurrect/damage evaluation; H28/H46-H50/H52/R22
src/SOURCE/SPELLAI.cpp	34	34	COMBAT_SPELL_AI_SIEGE_SHIELD_BONUS	read	c6ab40db69e17cfb9eafefa3c9055a8bda9c52d94b44131c78d8955fe413d87d	B20: all eleven bodies and score tables; full selection/duration/influence/create/cure/resurrect/damage evaluation; H28/H46-H50/H52/R22
src/SOURCE/SPELLAI.cpp	35	35	COMBAT_SPELL_AI_CURE_VALUE_MODIFIER	read	abb1d8de03efcd991c2b3dbf1f0e9b7b4a7ffe3de0e861d6839376165744c481	B20: all eleven bodies and score tables; full selection/duration/influence/create/cure/resurrect/damage evaluation; H28/H46-H50/H52/R22
src/SOURCE/SPELLAI.cpp	36	36	COMBAT_SPELL_AI_RESURRECT_VALUE_MODIFIER	read	c70f6e9b7590dd534f5e08c826c0a14a17437c0de17dbaff23142e47e10efcfa	B20: all eleven bodies and score tables; full selection/duration/influence/create/cure/resurrect/damage evaluation; H28/H46-H50/H52/R22
src/SOURCE/SPELLAI.cpp	37	37	COMBAT_SPELL_AI_PARTIAL_DAMAGE_MODIFIER	read	90e3e99f3d17440945a13ec3f97f2ab25d34310d9546c01385ab736a31fb8ed0	B20: all eleven bodies and score tables; full selection/duration/influence/create/cure/resurrect/damage evaluation; H28/H46-H50/H52/R22
src/SOURCE/SPELLAI.cpp	38	38	COMBAT_SPELL_AI_DISRUPTING_RAY_MODIFIER	read	68804cd6a3c3ff2577cc2b751e3cf7409f1b83a6fd49de1469c963be2ee7969b	B20: all eleven bodies and score tables; full selection/duration/influence/create/cure/resurrect/damage evaluation; H28/H46-H50/H52/R22
src/SOURCE/SPELLAI.cpp	39	39	COMBAT_SPELL_AI_CASTLE_EFFECT_MODIFIER	read	53e4ecceefa6e9fd4eec40341939c56d76e7e5264b96f7c929fe7fefd1ab7d6f	B20: all eleven bodies and score tables; full selection/duration/influence/create/cure/resurrect/damage evaluation; H28/H46-H50/H52/R22
src/SOURCE/SPELLS.cpp	30	30	RIPPLE_MODE_ZERO_AMPLITUDE_BASE	read	b5413754321524d7cbd617792f4fc4ab1477b3f110e0ddad1ed17bd91d4b634f	B19: all 37 bodies and data/macros; full spell UI/target/cast/damage/bolt/palette/ripple/mass/mirror/resurrection/earthquake paths; H07/H28/H30/H31/H34-H36/H38/H40/H42-H47/H51/H52/R21
src/SOURCE/SPELLS.cpp	31	31	RIPPLE_MODE_ZERO_AMPLITUDE_STEP	read	e2512a6eb0e1189af780bc52a0def19250a064fab5c9445b9321ff4c73e409b5	B19: all 37 bodies and data/macros; full spell UI/target/cast/damage/bolt/palette/ripple/mass/mirror/resurrection/earthquake paths; H07/H28/H30/H31/H34-H36/H38/H40/H42-H47/H51/H52/R21
src/SOURCE/SPELLS.cpp	32	32	RIPPLE_OTHER_AMPLITUDE_BASE	read	9d2065ab34b829aef765fa320f1aeda2c80cfd0a7169f4130ec8a09df17a764d	B19: all 37 bodies and data/macros; full spell UI/target/cast/damage/bolt/palette/ripple/mass/mirror/resurrection/earthquake paths; H07/H28/H30/H31/H34-H36/H38/H40/H42-H47/H51/H52/R21
src/SOURCE/SPELLS.cpp	33	33	RIPPLE_OTHER_AMPLITUDE_STEP	read	6130084315a381806a693b0f6b333b5bd89b732a7bd5e0daa9d102548456c762	B19: all 37 bodies and data/macros; full spell UI/target/cast/damage/bolt/palette/ripple/mass/mirror/resurrection/earthquake paths; H07/H28/H30/H31/H34-H36/H38/H40/H42-H47/H51/H52/R21
src/SOURCE/SPELLS.cpp	34	34	SPELL_VANISH_END_DELAY	read	2614b0142888a6036a1f5cfba2887b17785ef708e86342599251995a8ce81ce0	B19: all 37 bodies and data/macros; full spell UI/target/cast/damage/bolt/palette/ripple/mass/mirror/resurrection/earthquake paths; H07/H28/H30/H31/H34-H36/H38/H40/H42-H47/H51/H52/R21
src/SOURCE/SPELLS.cpp	35	35	CHAIN_LIGHTNING_FRAME_DELAY	read	afc48f9f41251a440e0421ca64e3d5e2c67d62b20a81ddf3f2d0df4f51690dee	B19: all 37 bodies and data/macros; full spell UI/target/cast/damage/bolt/palette/ripple/mass/mirror/resurrection/earthquake paths; H07/H28/H30/H31/H34-H36/H38/H40/H42-H47/H51/H52/R21
src/SOURCE/SPELLS.cpp	36	36	MIRROR_SLIDE_FRAME_DELAY	read	491a98a2c3e13aa1cc46247d13c8c80b72578fb10eb55077f784149889c47908	B19: all 37 bodies and data/macros; full spell UI/target/cast/damage/bolt/palette/ripple/mass/mirror/resurrection/earthquake paths; H07/H28/H30/H31/H34-H36/H38/H40/H42-H47/H51/H52/R21
src/SOURCE/SPELLS.cpp	37	37	BLAST_FRAME_DELAY	read	abf1ae4d41e17558ee6502765eca8a5ded65babf527af944875d86a0148ab77b	B19: all 37 bodies and data/macros; full spell UI/target/cast/damage/bolt/palette/ripple/mass/mirror/resurrection/earthquake paths; H07/H28/H30/H31/H34-H36/H38/H40/H42-H47/H51/H52/R21
src/SOURCE/SPELLS.cpp	38	38	SPELL_COLD_RAY_DELAY	read	66cf1b7a583496f573931d25aad6b63972c545d217410d3ecc0ad73d3ff705be	B19: all 37 bodies and data/macros; full spell UI/target/cast/damage/bolt/palette/ripple/mass/mirror/resurrection/earthquake paths; H07/H28/H30/H31/H34-H36/H38/H40/H42-H47/H51/H52/R21
src/SOURCE/SPELLS.cpp	39	39	SPELL_MAGIC_ARROW_DELAY	read	610bff3a35892d89250e37cb41354c480035e4f415c14d1bc1b585f2633ddca0	B19: all 37 bodies and data/macros; full spell UI/target/cast/damage/bolt/palette/ripple/mass/mirror/resurrection/earthquake paths; H07/H28/H30/H31/H34-H36/H38/H40/H42-H47/H51/H52/R21
src/SOURCE/SPELLS.cpp	40	40	SPELL_AREA_ANIMATION_DELAY	read	899be32ee87b08647d293ff44feb1f14c75793ee84e4ca268f605a7a125dfae3	B19: all 37 bodies and data/macros; full spell UI/target/cast/damage/bolt/palette/ripple/mass/mirror/resurrection/earthquake paths; H07/H28/H30/H31/H34-H36/H38/H40/H42-H47/H51/H52/R21
src/SOURCE/SPELLS.cpp	41	41	SPELL_METEOR_ANIMATION_DELAY	read	7cc764e4913044475640c5c8e93760b130214119e6913da90fe57029842ca0ba	B19: all 37 bodies and data/macros; full spell UI/target/cast/damage/bolt/palette/ripple/mass/mirror/resurrection/earthquake paths; H07/H28/H30/H31/H34-H36/H38/H40/H42-H47/H51/H52/R21
src/SOURCE/SPELLS.cpp	42	42	SPELL_ARMAGEDDON_PALETTE_DELAY	read	3a621853fa2cb3f758a995a7a703ff208dc83834b543539ef9742f9e630cf995	B19: all 37 bodies and data/macros; full spell UI/target/cast/damage/bolt/palette/ripple/mass/mirror/resurrection/earthquake paths; H07/H28/H30/H31/H34-H36/H38/H40/H42-H47/H51/H52/R21
src/SOURCE/SPELLS.cpp	43	43	SPELL_ARMAGEDDON_SHAKE_DELAY	read	b261faf063f5cb5b0f8473bb9fe9856e1dcdee461efc4defac37d80f9e8af5f0	B19: all 37 bodies and data/macros; full spell UI/target/cast/damage/bolt/palette/ripple/mass/mirror/resurrection/earthquake paths; H07/H28/H30/H31/H34-H36/H38/H40/H42-H47/H51/H52/R21
src/SOURCE/SPELLS.cpp	44	44	SPELL_ARMAGEDDON_SHAKE_SCALE	read	59f5df505dbd724b4b85b14475f12c6882fa55c3c127d0714363b28f8165e90a	B19: all 37 bodies and data/macros; full spell UI/target/cast/damage/bolt/palette/ripple/mass/mirror/resurrection/earthquake paths; H07/H28/H30/H31/H34-H36/H38/H40/H42-H47/H51/H52/R21
src/SOURCE/SPELLS.cpp	45	45	SPELL_ARTIFACT_DAMAGE_BONUS	read	fd9438d24681d9980ca72abfbbdf60c21e2affad21e9eaa5f05f5e96818a177f	B19: all 37 bodies and data/macros; full spell UI/target/cast/damage/bolt/palette/ripple/mass/mirror/resurrection/earthquake paths; H07/H28/H30/H31/H34-H36/H38/H40/H42-H47/H51/H52/R21
src/SOURCE/SPELLS.cpp	46	46	SPELL_ARTIFACT_DAMAGE_REDUCTION	read	e8664999bbe584e4b634eed9d979b8c9d29723de18e2d2d1f57125780bccdf6e	B19: all 37 bodies and data/macros; full spell UI/target/cast/damage/bolt/palette/ripple/mass/mirror/resurrection/earthquake paths; H07/H28/H30/H31/H34-H36/H38/H40/H42-H47/H51/H52/R21
src/SOURCE/SPELLS.cpp	47	47	BOLT_INITIAL_ANGLE_BIAS	read	f16700e99db0cad4822f1b9cd5ddb25bfcd6b8cb1fba309eca2817965732dcbf	B19: all 37 bodies and data/macros; full spell UI/target/cast/damage/bolt/palette/ripple/mass/mirror/resurrection/earthquake paths; H07/H28/H30/H31/H34-H36/H38/H40/H42-H47/H51/H52/R21
src/SOURCE/SPELLS.cpp	48	48	BOLT_INITIAL_ANGLE_DIVISOR	read	c67a7d627ac9b404d0589a8c67f29f9b375e1fb5934000bbd8230fab19d5cf2f	B19: all 37 bodies and data/macros; full spell UI/target/cast/damage/bolt/palette/ripple/mass/mirror/resurrection/earthquake paths; H07/H28/H30/H31/H34-H36/H38/H40/H42-H47/H51/H52/R21
src/SOURCE/SPELLS.cpp	49	49	BOLT_RANDOM_ANGLE_BIAS	read	33d895e6d4b1c5edb3dd4eda80d12772fe6b576fc1b2c2edc204044a9d58a0e7	B19: all 37 bodies and data/macros; full spell UI/target/cast/damage/bolt/palette/ripple/mass/mirror/resurrection/earthquake paths; H07/H28/H30/H31/H34-H36/H38/H40/H42-H47/H51/H52/R21
src/SOURCE/SPELLS.cpp	50	50	BOLT_RANDOM_ANGLE_DIVISOR	read	bc34f5001d21f626f74fabbfd47e318c5b33d79d106cdd3407ff499bad3e2075	B19: all 37 bodies and data/macros; full spell UI/target/cast/damage/bolt/palette/ripple/mass/mirror/resurrection/earthquake paths; H07/H28/H30/H31/H34-H36/H38/H40/H42-H47/H51/H52/R21
src/SOURCE/SPELLS.cpp	51	51	BOLT_ANGLE_DISTANCE_FACTOR	read	41cdfe5bb7b634e5148a24315a327ea50b8e4be21b2c8dc14a6b2a4927f5133e	B19: all 37 bodies and data/macros; full spell UI/target/cast/damage/bolt/palette/ripple/mass/mirror/resurrection/earthquake paths; H07/H28/H30/H31/H34-H36/H38/H40/H42-H47/H51/H52/R21
src/SOURCE/SPELLS.cpp	52	52	BOLT_BRANCH_COOLDOWN_FACTOR	read	50d6268f4ee99203b57f8220c2fdb891e380a3bf8225d24901ab6192b714cadb	B19: all 37 bodies and data/macros; full spell UI/target/cast/damage/bolt/palette/ripple/mass/mirror/resurrection/earthquake paths; H07/H28/H30/H31/H34-H36/H38/H40/H42-H47/H51/H52/R21
src/SOURCE/SPELLS.cpp	53	53	BOLT_CHILD_ANGLE_SCALE	read	5cb36b2a808879bf7367b741cb657584ac715c1ceeeb9edb79bd2499cf1e0ffe	B19: all 37 bodies and data/macros; full spell UI/target/cast/damage/bolt/palette/ripple/mass/mirror/resurrection/earthquake paths; H07/H28/H30/H31/H34-H36/H38/H40/H42-H47/H51/H52/R21
src/SOURCE/SPELLS.cpp	54	54	BOLT_CHILD_ANGLE_OFFSET	read	4d2585e5f576bf0fd2d6c4df5771d8cc11e5eeba363dc9a322b2a8a40b83d5db	B19: all 37 bodies and data/macros; full spell UI/target/cast/damage/bolt/palette/ripple/mass/mirror/resurrection/earthquake paths; H07/H28/H30/H31/H34-H36/H38/H40/H42-H47/H51/H52/R21
src/SOURCE/SPELLS.cpp	55	55	BOLT_CHILD_MIN_ANGLE_OFFSET	read	0ad8d33c338ffca74ef5f5f9cac8875ef5fecd70324ca9db5fde8caa2464ffd1	B19: all 37 bodies and data/macros; full spell UI/target/cast/damage/bolt/palette/ripple/mass/mirror/resurrection/earthquake paths; H07/H28/H30/H31/H34-H36/H38/H40/H42-H47/H51/H52/R21
src/SOURCE/SPELLS.cpp	159	159	RIPPLE_WAVE_CENTER	read	e13da6008d9e7902e7fbd1da3b4c867c6bfe19d5755ca6e9d357d69956297d33	B19: all 37 bodies and data/macros; full spell UI/target/cast/damage/bolt/palette/ripple/mass/mirror/resurrection/earthquake paths; H07/H28/H30/H31/H34-H36/H38/H40/H42-H47/H51/H52/R21
src/SOURCE/SPELLS.cpp	160	160	RIPPLE_WAVE_RANGE	read	fc5333fa8652ed966ab79b2d249d6b58a63dfd1b60fe1461dad9570c3aec7508	B19: all 37 bodies and data/macros; full spell UI/target/cast/damage/bolt/palette/ripple/mass/mirror/resurrection/earthquake paths; H07/H28/H30/H31/H34-H36/H38/H40/H42-H47/H51/H52/R21
src/SOURCE/dpnetwin.cpp	17	17	RETAIL_FILE	read	9ee97c0dfa0d213e6000aa83c2bcf74a21e63848da49b36c7739ca25c9a7b0b8	B27: all sixteen bodies incl status/session stubs; full initialization/enumeration/send/receive/guest/wait/error/teardown paths and data; H01/H17/H19/H30/H64/H65/R27
src/SOURCE/netwin.cpp	2	2	NCB_INCLUDED	read	720511c27596a4a5a294b0020d7fba3a7a9868428ba6232367df124caef868df	B28: all nineteen bodies incl private callbacks and variadic dispatch; full NCB/session/queue/lock/event/retry/cancel/name paths and data/macros; H66/H67/R28
src/SOURCE/netwin.cpp	13	13	RETAIL_FILE	read	bf2d42c0be14448fe138c8fd665cfa3b508bef4325f1faf3faa5b8283f3a287e	B28: all nineteen bodies incl private callbacks and variadic dispatch; full NCB/session/queue/lock/event/retry/cancel/name paths and data/macros; H66/H67/R28
src/SOURCE/netwin.cpp	50	50	gNbFreeQueue	read	78d283697ab16bf4d245118d6b42226a57e0b16cbb6c998ea65ea9fcac823b04	B28: all nineteen bodies incl private callbacks and variadic dispatch; full NCB/session/queue/lock/event/retry/cancel/name paths and data/macros; H66/H67/R28
src/SOURCE/netwin.cpp	51	51	gNbSessLsn	read	bb90edeb50fa6b2affee86ab5ce5a076fa2bcb8d34ef507b56761181e1b9df23	B28: all nineteen bodies incl private callbacks and variadic dispatch; full NCB/session/queue/lock/event/retry/cancel/name paths and data/macros; H66/H67/R28
src/SOURCE/netwin.cpp	52	52	gNbRcvData	read	1e17f464762089f5d085736b54b7aa72e06d085db3b64c93f4650eede021dc87	B28: all nineteen bodies incl private callbacks and variadic dispatch; full NCB/session/queue/lock/event/retry/cancel/name paths and data/macros; H66/H67/R28
src/SOURCE/netwin.cpp	53	53	gNbNameBuf	read	a33f035b11810925499eb0730e91d6aea241f060f5ee7dfa012a647f0f0e6bb9	B28: all nineteen bodies incl private callbacks and variadic dispatch; full NCB/session/queue/lock/event/retry/cancel/name paths and data/macros; H66/H67/R28
src/SOURCE/netwin.cpp	54	54	gNbSessBuf	read	e6eb4497cc3dd3a4eebd0fb60b0cc81b2cc239990e2e0b770b78608b606a0527	B28: all nineteen bodies incl private callbacks and variadic dispatch; full NCB/session/queue/lock/event/retry/cancel/name paths and data/macros; H66/H67/R28
src/SOURCE/netwin.cpp	55	55	gNbSessNcb	read	69afb72a7f70208844956fd86c330b0f25b0914ee6d51ee2b58acb1dca0f8f25	B28: all nineteen bodies incl private callbacks and variadic dispatch; full NCB/session/queue/lock/event/retry/cancel/name paths and data/macros; H66/H67/R28
src/SOURCE/netwin.cpp	56	56	gNbCtlNcb	read	b4f1bf8dbc5df887d337acae72e80307c4ec36c493d0a80978356e7d5fecfe5a	B28: all nineteen bodies incl private callbacks and variadic dispatch; full NCB/session/queue/lock/event/retry/cancel/name paths and data/macros; H66/H67/R28
src/SOURCE/netwin.cpp	57	57	gNbRcvQueue	read	5d565f3d062b4f78c3f7da95c491549b4c61d3f318c384940d3e6eef4d4aa89d	B28: all nineteen bodies incl private callbacks and variadic dispatch; full NCB/session/queue/lock/event/retry/cancel/name paths and data/macros; H66/H67/R28
