path	line	end	name	signature	kind	properties	va	status	body_sha256	review
src/SOURCE/TOWN.cpp	141	194	town::BuildBuilding	(BuildingSlotType building)	cpp		0x004a43f9	unread	ad112c9e33cc9ea45cab82112cf8578a977e797db4f1908ba46beabd1a017282	STALE: B12: 9 bodies; spell/building/garrison/view/conversion/player-list lifetime; H20/R14
src/SOURCE/TOWN.cpp	197	199	town::CanBuildDock	(void)	cpp		0x004a4645	unread	4cddd8a95853142ca7d0ce9497b8b5e13bfc74eff772749d5ff9deae744e25f8	STALE: B12: 9 bodies; spell/building/garrison/view/conversion/player-list lifetime; H20/R14
src/SOURCE/TOWN.cpp	202	216	town::CalcNumLevelArchers	(i32 * numArchers,i32 * mageGuildLevel)	cpp		0x004a4663	unread	a594583284fce9a1b25e5a5723c344faa6b98d368e7086cd5042e24491267538	STALE: B12: 9 bodies; spell/building/garrison/view/conversion/player-list lifetime; H20/R14
src/SOURCE/TOWNMGR.cpp	533	573	townObject::townObject	(FactionType townType,BuildingSlotType buildingId,char * iconBaseName)	cpp		0x004a4740	unread	8905828d228a4c9ee5a87d45ee278b8e7300392396460cae2ef9c08cc7f3c26a	STALE: B30: all 34 bodies incl private CP1251 inline; full object/lifecycle/drawing/input/army/build/mage/recruit/tavern/well/thieves/statistics paths and data; H01/H05-H07/H14/H20/H21/H30/H31/H69/H71-H73/R30
src/SOURCE/TOWNMGR.cpp	576	580	townObject::~townObject	()	cpp		0x004a48cd	unread	f08f854356468635f3653b05cf2e66cfc24c6be3d199264a78d45e35b2082345	STALE: B30: all 34 bodies incl private CP1251 inline; full object/lifecycle/drawing/input/army/build/mage/recruit/tavern/well/thieves/statistics paths and data; H01/H05-H07/H14/H20/H21/H30/H31/H69/H71-H73/R30
src/SOURCE/TOWNMGR.cpp	583	670	townObject::Draw	(i32 advanceAnimation)	cpp		0x004a4923	unread	1e0d278c42bb1541044e85b5856c2d5111dadaa3ad38f58ed2cb792eea4e14ea	STALE: B30: all 34 bodies incl private CP1251 inline; full object/lifecycle/drawing/input/army/build/mage/recruit/tavern/well/thieves/statistics paths and data; H01/H05-H07/H14/H20/H21/H30/H31/H69/H71-H73/R30
src/SOURCE/TOWNMGR.cpp	673	679	townManager::townManager	(void)	cpp		0x004a4d1c	unread	a7c621d1a6dce1355c5437c9eaca3d3668417d55e3c59b4a5c394c1d57949400	STALE: B30: all 34 bodies incl private CP1251 inline; full object/lifecycle/drawing/input/army/build/mage/recruit/tavern/well/thieves/statistics paths and data; H01/H05-H07/H14/H20/H21/H30/H31/H69/H71-H73/R30
src/SOURCE/TOWNMGR.cpp	682	709	townManager::SetupExtraStuff	(void)	cpp		0x004a4d79	unread	908c3be25a422adc77a7186c85b0984629a1bbbf7c5c00446ab449d8455db6ac	STALE: B30: all 34 bodies incl private CP1251 inline; full object/lifecycle/drawing/input/army/build/mage/recruit/tavern/well/thieves/statistics paths and data; H01/H05-H07/H14/H20/H21/H30/H31/H69/H71-H73/R30
src/SOURCE/TOWNMGR.cpp	712	746	townManager::Open	(i32 id)	cpp		0x004a4f5d	unread	5f55ab733720e7ab3ae5c46c84eba46e66dfe4e7b115b7ad2642558d49c0c87a	STALE: B30: all 34 bodies incl private CP1251 inline; full object/lifecycle/drawing/input/army/build/mage/recruit/tavern/well/thieves/statistics paths and data; H01/H05-H07/H14/H20/H21/H30/H31/H69/H71-H73/R30
src/SOURCE/TOWNMGR.cpp	749	763	townManager::ChangeTown	(void)	cpp		0x004a5163	unread	958ad528515066c6aedf4b9a4ebf67728d2a777bfb3aaa979c5a1b0cd6c5b807	STALE: B30: all 34 bodies incl private CP1251 inline; full object/lifecycle/drawing/input/army/build/mage/recruit/tavern/well/thieves/statistics paths and data; H01/H05-H07/H14/H20/H21/H30/H31/H69/H71-H73/R30
src/SOURCE/TOWNMGR.cpp	766	936	townManager::SetupTown	(void)	cpp		0x004a51da	unread	e3d0fde1438cfa0c1f91647498d44f891d1772128aa5db3b1b730c4016071cae	STALE: B30: all 34 bodies incl private CP1251 inline; full object/lifecycle/drawing/input/army/build/mage/recruit/tavern/well/thieves/statistics paths and data; H01/H05-H07/H14/H20/H21/H30/H31/H69/H71-H73/R30
src/SOURCE/TOWNMGR.cpp	939	960	townManager::UnloadTown	(void)	cpp		0x004a5bb9	unread	bee9753bd8aed32ed8419b085e4210d881df6f582b3cb4583480de2808eecc93	STALE: B30: all 34 bodies incl private CP1251 inline; full object/lifecycle/drawing/input/army/build/mage/recruit/tavern/well/thieves/statistics paths and data; H01/H05-H07/H14/H20/H21/H30/H31/H69/H71-H73/R30
src/SOURCE/TOWNMGR.cpp	963	977	townManager::Close	(void)	cpp		0x004a5da2	unread	0b00d4e00cad6d74c81490e3aefc986f715bd605f225896d59d281612547fc0e	STALE: B30: all 34 bodies incl private CP1251 inline; full object/lifecycle/drawing/input/army/build/mage/recruit/tavern/well/thieves/statistics paths and data; H01/H05-H07/H14/H20/H21/H30/H31/H69/H71-H73/R30
src/SOURCE/TOWNMGR.cpp	980	1055	townManager::SetArmyCommand	(i32 qualifier)	cpp		0x004a5e5c	unread	b04250e602e56d8dee7cd04156d598c56f801946cec855229955d93b8cb18ae9	STALE: B30: all 34 bodies incl private CP1251 inline; full object/lifecycle/drawing/input/army/build/mage/recruit/tavern/well/thieves/statistics paths and data; H01/H05-H07/H14/H20/H21/H30/H31/H69/H71-H73/R30
src/SOURCE/TOWNMGR.cpp	1058	1211	townManager::SetCommandAndText	(struct tag_message & message)	cpp		0x004a61d0	unread	800c4af281aa2bfa961e993c1fcedd84d8f4a84d2ee610c437299e470bc1204b	STALE: B30: all 34 bodies incl private CP1251 inline; full object/lifecycle/drawing/input/army/build/mage/recruit/tavern/well/thieves/statistics paths and data; H01/H05-H07/H14/H20/H21/H30/H31/H69/H71-H73/R30
src/SOURCE/TOWNMGR.cpp	1214	1227	townManager::ShowText	(char *)	cpp		0x004a67ce	unread	223f31073f05128627c8d0d57e06093e5f4a0b9d162f5360c48d0571f4a2a6d8	STALE: B30: all 34 bodies incl private CP1251 inline; full object/lifecycle/drawing/input/army/build/mage/recruit/tavern/well/thieves/statistics paths and data; H01/H05-H07/H14/H20/H21/H30/H31/H69/H71-H73/R30
src/SOURCE/TOWNMGR.cpp	1230	1861	townManager::Main	(tag_message & message)	cpp		0x004a6842	unread	c166fe2f7e6fd60893d3668f0ff2da4e772f3b50eaf6d6594ada8412320725e2	STALE: B30: all 34 bodies incl private CP1251 inline; full object/lifecycle/drawing/input/army/build/mage/recruit/tavern/well/thieves/statistics paths and data; H01/H05-H07/H14/H20/H21/H30/H31/H69/H71-H73/R30
src/SOURCE/TOWNMGR.cpp	1864	1949	townManager::DoCommand	(TownManagerArmyCommand command)	cpp		0x004a7f7b	unread	7bed1a20b8bd5a8c0518f931fc795da48f08c415ec6734470d122815c609b9e0	STALE: B30: all 34 bodies incl private CP1251 inline; full object/lifecycle/drawing/input/army/build/mage/recruit/tavern/well/thieves/statistics paths and data; H01/H05-H07/H14/H20/H21/H30/H31/H69/H71-H73/R30
src/SOURCE/TOWNMGR.cpp	1952	1964	townManager::RedrawTownScreen	(void)	cpp		0x004a8413	unread	4a3304e888c14195a3c6185b5373777a894417d18525f5c2f19acf794c923a4d	STALE: B30: all 34 bodies incl private CP1251 inline; full object/lifecycle/drawing/input/army/build/mage/recruit/tavern/well/thieves/statistics paths and data; H01/H05-H07/H14/H20/H21/H30/H31/H69/H71-H73/R30
src/SOURCE/TOWNMGR.cpp	1967	2014	townManager::SplitArmy	(void)	cpp		0x004a84b7	unread	7ab6c06fbdbebc0c99aeaf9894399d611cf966e12f747981972ec75e1bf60d6e	STALE: B30: all 34 bodies incl private CP1251 inline; full object/lifecycle/drawing/input/army/build/mage/recruit/tavern/well/thieves/statistics paths and data; H01/H05-H07/H14/H20/H21/H30/H31/H69/H71-H73/R30
src/SOURCE/TOWNMGR.cpp	2017	2019	townManager::ShiftQualChange	(void)	cpp		0x004a882d	unread	87f433f683fbf752bcd7ad52c1a974a098518ad0150497e875b04d59b7c4e2de	STALE: B30: all 34 bodies incl private CP1251 inline; full object/lifecycle/drawing/input/army/build/mage/recruit/tavern/well/thieves/statistics paths and data; H01/H05-H07/H14/H20/H21/H30/H31/H69/H71-H73/R30
src/SOURCE/TOWNMGR.cpp	2022	2031	townManager::ResetStrips	(void)	cpp		0x004a8843	unread	df4787f06cdd717ddf78bf218081147e0912eeacfeda32e5aeda52e30ff2cf38	STALE: B30: all 34 bodies incl private CP1251 inline; full object/lifecycle/drawing/input/army/build/mage/recruit/tavern/well/thieves/statistics paths and data; H01/H05-H07/H14/H20/H21/H30/H31/H69/H71-H73/R30
src/SOURCE/TOWNMGR.cpp	2034	2043	townManager::Toggle	(BuildingSlotType building)	cpp		0x004a88d6	unread	501c2e66b703f2ee50fcfa71a903e7b67a2f1fdd059230e055800149155c7c66	STALE: B30: all 34 bodies incl private CP1251 inline; full object/lifecycle/drawing/input/army/build/mage/recruit/tavern/well/thieves/statistics paths and data; H01/H05-H07/H14/H20/H21/H30/H31/H69/H71-H73/R30
src/SOURCE/TOWNMGR.cpp	2046	2069	townManager::DrawTown	(i32 updateScreen,i32 drawFlags)	cpp		0x004a894f	unread	0398c75ef297019ab2807c5459e0eb410280e2e7f173f35aca3d96358a5a825d	STALE: B30: all 34 bodies incl private CP1251 inline; full object/lifecycle/drawing/input/army/build/mage/recruit/tavern/well/thieves/statistics paths and data; H01/H05-H07/H14/H20/H21/H30/H31/H69/H71-H73/R30
src/SOURCE/TOWNMGR.cpp	2072	2419	townManager::BuyBuild	(BuildingSlotType building,i32 cannotBuy,i32 quickView)	cpp		0x004a89fe	unread	039b3acedd75cf226aa8bb9d97c3c9f4aaeed6e2b6435eb485abe6b1f1442ceb	STALE: B30: all 34 bodies incl private CP1251 inline; full object/lifecycle/drawing/input/army/build/mage/recruit/tavern/well/thieves/statistics paths and data; H01/H05-H07/H14/H20/H21/H30/H31/H69/H71-H73/R30
src/SOURCE/TOWNMGR.cpp	2422	2516	townManager::BuildObj	(BuildingSlotType building)	cpp		0x004a986a	unread	976d3603f93ca990f9493d117ba947b05488a531dc96e4ad1d67d6dd403a0771	STALE: B30: all 34 bodies incl private CP1251 inline; full object/lifecycle/drawing/input/army/build/mage/recruit/tavern/well/thieves/statistics paths and data; H01/H05-H07/H14/H20/H21/H30/H31/H69/H71-H73/R30
src/SOURCE/TOWNMGR.cpp	2519	2626	townManager::SetupMage	(heroWindow * window)	cpp		0x004a9c0b	unread	f08c91f9840206b2517f60fa234e39c81ffa12459857ac9f382ac9edfd34d08f	STALE: B30: all 34 bodies incl private CP1251 inline; full object/lifecycle/drawing/input/army/build/mage/recruit/tavern/well/thieves/statistics paths and data; H01/H05-H07/H14/H20/H21/H30/H31/H69/H71-H73/R30
src/SOURCE/TOWNMGR.cpp	2629	2683	MageGuildHandler	(tag_message & message)	cpp		0x004a9f84	unread	d51523c4169a89a3cd760b60d772e9e1525abb6a78051f7ec4c57b8c1260cc21	STALE: B30: all 34 bodies incl private CP1251 inline; full object/lifecycle/drawing/input/army/build/mage/recruit/tavern/well/thieves/statistics paths and data; H01/H05-H07/H14/H20/H21/H30/H31/H69/H71-H73/R30
src/SOURCE/TOWNMGR.cpp	2686	2823	townManager::RecruitHero	(i32 availableHeroIndex,i32 cannotRecruit)	cpp		0x004aa0d8	unread	ec25110671dd640d76f9fd08e59fa2efa3921ba0e9c390be314203cc62c9f3e3	STALE: B30: all 34 bodies incl private CP1251 inline; full object/lifecycle/drawing/input/army/build/mage/recruit/tavern/well/thieves/statistics paths and data; H01/H05-H07/H14/H20/H21/H30/H31/H69/H71-H73/R30
src/SOURCE/TOWNMGR.cpp	2826	2858	TavernHandler	(tag_message & message)	cpp		0x004aa7e3	unread	acee54f68b252fd3341198620e1db1416e4b0df257885dacdb59249ed32267e5	STALE: B30: all 34 bodies incl private CP1251 inline; full object/lifecycle/drawing/input/army/build/mage/recruit/tavern/well/thieves/statistics paths and data; H01/H05-H07/H14/H20/H21/H30/H31/H69/H71-H73/R30
src/SOURCE/TOWNMGR.cpp	2861	2884	townManager::DoTavern	(void)	cpp		0x004aa903	unread	a3e3d1733ae8ccf783e5e24f13c116fee4c133186fd005a223853513589cf1bb	STALE: B30: all 34 bodies incl private CP1251 inline; full object/lifecycle/drawing/input/army/build/mage/recruit/tavern/well/thieves/statistics paths and data; H01/H05-H07/H14/H20/H21/H30/H31/H69/H71-H73/R30
src/SOURCE/TOWNMGR.cpp	2887	2956	SplitArmyHandler	(tag_message & message)	cpp		0x004aaa2e	unread	7754b2b6152333bea87929c98828168be3fbda49d27706e41a8099d463b48662	STALE: B30: all 34 bodies incl private CP1251 inline; full object/lifecycle/drawing/input/army/build/mage/recruit/tavern/well/thieves/statistics paths and data; H01/H05-H07/H14/H20/H21/H30/H31/H69/H71-H73/R30
src/SOURCE/TOWNMGR.cpp	2959	3098	townManager::SetupWell	(heroWindow * window)	cpp		0x004aacfd	unread	e6b94264c9002d487ce46964ee18afe7f659836fefe9a05fe6e99e6dcf733c57	STALE: B30: all 34 bodies incl private CP1251 inline; full object/lifecycle/drawing/input/army/build/mage/recruit/tavern/well/thieves/statistics paths and data; H01/H05-H07/H14/H20/H21/H30/H31/H69/H71-H73/R30
src/SOURCE/TOWNMGR.cpp	3101	3450	townManager::SetupThievesGuild	(heroWindow * window,i32 informationLevel)	cpp		0x004ab344	unread	561dd009bb42d8ed108c2d077bf2ebe7d5ddb866110268a1ee8edccb574f60fb	STALE: B30: all 34 bodies incl private CP1251 inline; full object/lifecycle/drawing/input/army/build/mage/recruit/tavern/well/thieves/statistics paths and data; H01/H05-H07/H14/H20/H21/H30/H31/H69/H71-H73/R30
src/SOURCE/TOWNMGR.cpp	3453	3559	GetCategoryStats	(TownThievesGuildCategory category,i32l * const stats,i8 * const order)	cpp		0x004ac127	unread	e2aa7b180accd50fdce38dbb44c47639ea2a599e785f2f911e111cd1285e5000	STALE: B30: all 34 bodies incl private CP1251 inline; full object/lifecycle/drawing/input/army/build/mage/recruit/tavern/well/thieves/statistics paths and data; H01/H05-H07/H14/H20/H21/H30/H31/H69/H71-H73/R30
src/SOURCE/TOWNMGR.cpp	3562	3580	SortStats	(i32l * const stats,i8 * const order)	cpp		0x004ac5c7	unread	dc6013ab17130553c6275200d3fdf3b8516e20900d1939dbca20e82b27426117	STALE: B30: all 34 bodies incl private CP1251 inline; full object/lifecycle/drawing/input/army/build/mage/recruit/tavern/well/thieves/statistics paths and data; H01/H05-H07/H14/H20/H21/H30/H31/H69/H71-H73/R30
src/SOURCE/VIEW.cpp	76	243	combatManager::ViewGeneral	(CombatSide side,i32 allowActions,i32 quickView)	cpp		0x004ad4b0	unread	ad79dcc8aebde996c8865c62403ee18194916056029823479d83a182ebd4b35b	STALE: B33: all three bodies; complete general/army detail placement/stats/actions/quick view/hover/dispatch and data; H29-H31/H51/H75/R32
src/SOURCE/VIEW.cpp	246	354	HandleViewGeneral	(tag_message & message)	cpp		0x004adba9	unread	332bc2cb4bc906984ad83c123103d8231fa812e8351f0298a14bb69451c4309b	STALE: B33: all three bodies; complete general/army detail placement/stats/actions/quick view/hover/dispatch and data; H29-H31/H51/H75/R32
src/SOURCE/VIEW.cpp	357	406	combatManager::ViewArmy	(army * viewedArmy,i32 quickView)	cpp		0x004ade2f	unread	d8787d9a9c7b7655b0672109cf85e21ea46e3021849b3bec60970ace5cb3174f	STALE: B33: all three bodies; complete general/army detail placement/stats/actions/quick view/hover/dispatch and data; H29-H31/H51/H75/R32
src/SOURCE/Viewwrld.cpp	113	173	advManager::ViewWorld	(SpellType whatToDraw,b32 drawAllObjects,b32 drawAllTerrains)	cpp		0x004adfb0	unread	e778a2e19dcb728f0148d2b94386acc78706c1c5081b3f8e78a41e23eef0e3cc	STALE: B34: all five bodies; full world-view palette/lifecycle/scale/terrain/layers/remap/markers/radar input and data; H01/H24/H31/R33
src/SOURCE/Viewwrld.cpp	176	181	advManager::VWCleanup	(void)	cpp		0x004ae26a	unread	d5ae8d6185af61e6a89fa1bedbe0ea11527817019d0663a5600bce61e0f6575f	STALE: B34: all five bodies; full world-view palette/lifecycle/scale/terrain/layers/remap/markers/radar input and data; H01/H24/H31/R33
src/SOURCE/Viewwrld.cpp	184	243	advManager::VWInit	(i32 centerX,i32 centerY)	cpp		0x004ae2bb	unread	98347377e4ebc96b3791476153a18370665804785116b5555870b2220b959d37	STALE: B34: all five bodies; full world-view palette/lifecycle/scale/terrain/layers/remap/markers/radar input and data; H01/H24/H31/R33
src/SOURCE/Viewwrld.cpp	246	700	advManager::VWCompleteDraw	(void)	cpp		0x004ae4ee	unread	57e3312998f80dd801a9a86e7e6612344795435da9cd5eaa976a969bd77cdd64	STALE: B34: all five bodies; full world-view palette/lifecycle/scale/terrain/layers/remap/markers/radar input and data; H01/H24/H31/R33
src/SOURCE/Viewwrld.cpp	703	841	ViewWorldDialogHandler	(struct tag_message & message)	cpp		0x004af6d0	unread	d7b776b15f3f51353fddb03a6189bc19425810a822098e8acde51bfeb98c1051	STALE: B34: all five bodies; full world-view palette/lifecycle/scale/terrain/layers/remap/markers/radar input and data; H01/H24/H31/R33
src/SOURCE/Wsnetwin.cpp	28	213	wsnet_init	(void)	cpp		0x004b1cf0	unread	bf467f13dcad5b00fa92d638a71d0d28be3e1c7b97e721521acb536f3090568b	STALE: B27: all ten bodies; full socket/setup/send/broadcast/receive/guest/wait/teardown paths and data; H01/H15/H17/H30/H64/H65/R27
src/SOURCE/Wsnetwin.cpp	216	228	wsnet_term	(void)	cpp		0x004b2262	unread	2049447701872aaf1cefc371aedd2a3680faca04aa8c48fdcf877d62095d6cd6	STALE: B27: all ten bodies; full socket/setup/send/broadcast/receive/guest/wait/teardown paths and data; H01/H15/H17/H30/H64/H65/R27
src/SOURCE/Wsnetwin.cpp	231	291	wsSendMessage	(i32 destination,NetworkPacketType type,u16 size,void * data)	cpp		0x004b2315	unread	7517d87b4fbadb1fc4c9013d3c626aea375d08c116261ed26beb61b746f2e88b	STALE: B27: all ten bodies; full socket/setup/send/broadcast/receive/guest/wait/teardown paths and data; H01/H15/H17/H30/H64/H65/R27
src/SOURCE/Wsnetwin.cpp	294	308	wsnet_snd	(i32 destination,i32 size,void * data)	cpp		0x004b24e8	unread	213694b87f8ee57555ad1f79c67c1b7c3bd527a8a46f2046e58b3423f8df7592	STALE: B27: all ten bodies; full socket/setup/send/broadcast/receive/guest/wait/teardown paths and data; H01/H15/H17/H30/H64/H65/R27
src/SOURCE/Wsnetwin.cpp	311	322	wsnet_rcv	(i16,u16,void * data)	cpp		0x004b2535	unread	a330b2f5756ecee36457005cd71f94e78c3d384ace4a40916a30184563c61663	STALE: B27: all ten bodies; full socket/setup/send/broadcast/receive/guest/wait/teardown paths and data; H01/H15/H17/H30/H64/H65/R27
src/SOURCE/Wsnetwin.cpp	325	352	wsProcessMessages	(void)	cpp		0x004b25c8	unread	4111256b87f18595b5a7b0137f07f24a8faf2afe477f0fd52800933f818ac363	STALE: B27: all ten bodies; full socket/setup/send/broadcast/receive/guest/wait/teardown paths and data; H01/H15/H17/H30/H64/H65/R27
src/SOURCE/Wsnetwin.cpp	355	440	wsEvaluateMessage	(u32l size,i32 sender)	cpp		0x004b2653	unread	7f4e76bc82edab4988b4f856e5897a013276846fdfc87035c5613ac66f9f3263	STALE: B27: all ten bodies; full socket/setup/send/broadcast/receive/guest/wait/teardown paths and data; H01/H15/H17/H30/H64/H65/R27
src/SOURCE/Wsnetwin.cpp	443	448	wsWaitForFirstGuest	(void)	cpp		0x004b2997	unread	47e45e06d5872140cece2193fc56ba1e3ba74d5b26715bf6e5dc84b21fd328ba	STALE: B27: all ten bodies; full socket/setup/send/broadcast/receive/guest/wait/teardown paths and data; H01/H15/H17/H30/H64/H65/R27
src/SOURCE/Wsnetwin.cpp	451	476	wsWaitForExtraGuests	(void)	cpp		0x004b29b3	unread	09f48afd67fa682a1b34676087f340f0751ebfc9cc0b73fa2ecba693410f9c4a	STALE: B27: all ten bodies; full socket/setup/send/broadcast/receive/guest/wait/teardown paths and data; H01/H15/H17/H30/H64/H65/R27
src/SOURCE/Wsnetwin.cpp	479	516	wsWaitForHost	(void)	cpp		0x004b2a5d	unread	a35239bbb8e2c4f88a3713337e9ea6559ab9ae5ac42ece855e756afd346dbc96	STALE: B27: all ten bodies; full socket/setup/send/broadcast/receive/guest/wait/teardown paths and data; H01/H15/H17/H30/H64/H65/R27
src/SOURCE/X_CAMPGN.cpp	266	268	ExpCampaign::ExpCampaign	(void)	cpp		0x004b32e0	unread	7f7e43912ad13e0974586441ee41efc2b674c4a454efdffdd7a4620f8b4e5268	STALE: B41: all 36 bodies; full reset/award/init/display/victory/replay/handler/autosave/day/name/special predicates and all track/choice/difficulty data; H30/H31/H32/H79/H80/H81/R40
src/SOURCE/X_CAMPGN.cpp	271	271	ExpCampaign::~ExpCampaign	()	cpp		0x004b32f8	unread	0100c09c0b3a2cb4762d26c21bdfb7bca739b2845eab90232854f8141da4c76a	STALE: B41: all 36 bodies; full reset/award/init/display/victory/replay/handler/autosave/day/name/special predicates and all track/choice/difficulty data; H30/H31/H32/H79/H80/H81/R40
src/SOURCE/X_CAMPGN.cpp	274	276	ExpCampaign::ResetMapChoices	(void)	cpp		0x004b3303	unread	7f0a5454f5295c99f7be5365fc6ce00052a34bd41dbcc2c589fbb596a0b725e4	STALE: B41: all 36 bodies; full reset/award/init/display/victory/replay/handler/autosave/day/name/special predicates and all track/choice/difficulty data; H30/H31/H32/H79/H80/H81/R40
src/SOURCE/X_CAMPGN.cpp	279	281	ExpCampaign::ResetMapsPlayed	(void)	cpp		0x004b3321	unread	67d2959b8fcc2479bb498f518819f8e9a380b389b0cc99afecd5c094948e027a	STALE: B41: all 36 bodies; full reset/award/init/display/victory/replay/handler/autosave/day/name/special predicates and all track/choice/difficulty data; H30/H31/H32/H79/H80/H81/R40
src/SOURCE/X_CAMPGN.cpp	284	286	ExpCampaign::ResetAwards	(void)	cpp		0x004b333f	unread	d9c3a0cffc858a1297ccd2ba6354347bfcd62fb5fc50e95ecb69a79414744860	STALE: B41: all 36 bodies; full reset/award/init/display/victory/replay/handler/autosave/day/name/special predicates and all track/choice/difficulty data; H30/H31/H32/H79/H80/H81/R40
src/SOURCE/X_CAMPGN.cpp	289	291	ExpCampaign::ResetBonusChoices	(void)	cpp		0x004b335d	unread	f9f61c87317e7d3edee47431a4088d4f48178198a342d90aa3b2448e80d9fdbe	STALE: B41: all 36 bodies; full reset/award/init/display/victory/replay/handler/autosave/day/name/special predicates and all track/choice/difficulty data; H30/H31/H32/H79/H80/H81/R40
